duration,protocol_type,service,flag,src_bytes,dst_bytes,failed_logins,traffic_count,logged_in,label,attack_type
24,tcp,ftp,REJ,283,5537,0,2,1,Normal,Normal
6,udp,other,SF,752,2214,0,36,0,Normal,Normal
11,tcp,ftp,SF,484,124,5,33,0,Intrusion/Attack,Brute Force
10,tcp,smtp,SF,488,3993,0,18,1,Normal,Normal
10,tcp,http,SF,429,4371,0,32,1,Normal,Normal
2,tcp,ftp,S0,20,0,0,101,0,Intrusion/Attack,Port Scan
3,udp,other,SF,483,4435,0,26,0,Normal,Normal
5,tcp,smtp,SF,306,5456,0,20,1,Normal,Normal
28,tcp,http,SF,622,495,0,34,1,Normal,Normal
1,tcp,smtp,SF,120,0,0,140,0,Intrusion/Attack,Port Scan
19,tcp,other,SF,1551,645,0,6,0,Normal,Normal
0,icmp,other,SF,775,4416,0,14,0,Normal,Normal
34,tcp,smtp,RSTO,312,2806,0,1,1,Normal,Normal
0,tcp,ftp,REJ,359,2143,0,5,0,Normal,Normal
0,tcp,ssh,S0,40,0,0,319,0,Intrusion/Attack,SYN Flood
2,tcp,ftp,REJ,120,0,0,241,0,Intrusion/Attack,Port Scan
0,tcp,http,S0,32,48,0,314,0,Intrusion/Attack,SYN Flood
2,icmp,other,SF,1916,4172,1,4,0,Normal,Normal
0,tcp,ssh,S0,64,0,0,112,0,Intrusion/Attack,SYN Flood
3,tcp,http,SF,185,511,0,50,1,Normal,Normal
27,tcp,http,SF,153,955,0,22,0,Normal,Normal
14,tcp,http,SF,185,858,0,47,1,Normal,Normal
3,udp,other,SF,638,1194,1,11,0,Normal,Normal
0,icmp,dns,SH,44,0,0,138,0,Intrusion/Attack,Port Scan
83,udp,dns,SF,233,5058,0,10,0,Normal,Normal
27,tcp,ssh,REJ,148,98,2,27,0,Intrusion/Attack,Brute Force
2,tcp,http,SF,384,2559,0,6,1,Normal,Normal
41,tcp,http,SF,363,2814,0,3,1,Normal,Normal
16,tcp,smtp,SF,175,1411,0,17,1,Normal,Normal
24,udp,other,SF,361,2418,0,11,0,Normal,Normal
0,tcp,ssh,S0,40,0,0,307,0,Intrusion/Attack,SYN Flood
0,tcp,smtp,S0,0,0,0,347,0,Intrusion/Attack,SYN Flood
1,tcp,ssh,RSTR,0,0,0,111,0,Intrusion/Attack,Port Scan
38,tcp,http,SF,127,206,0,40,1,Normal,Normal
3,tcp,smtp,SF,1750,692,0,6,1,Normal,Normal
6,tcp,http,SF,128,2499,0,11,0,Normal,Normal
1,tcp,http,S0,40,0,0,284,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,REJ,20,0,0,169,0,Intrusion/Attack,Port Scan
1,tcp,ssh,REJ,20,20,0,175,0,Intrusion/Attack,Port Scan
1,tcp,http,SF,360,472,0,33,1,Normal,Normal
16,udp,dns,SF,944,4488,0,2,0,Normal,Normal
9,udp,dns,SF,501,147,0,26,0,Normal,Normal
29,tcp,http,SF,62,4316,0,16,0,Normal,Normal
3,tcp,http,SF,275,5450,0,18,1,Normal,Normal
0,tcp,smtp,S0,40,0,0,348,0,Intrusion/Attack,SYN Flood
12,tcp,ftp,SF,494,356,0,7,1,Normal,Normal
15,tcp,ssh,SF,30,700,0,2,1,Normal,Normal
38,tcp,telnet,RSTO,323,112,3,24,0,Intrusion/Attack,Brute Force
1,tcp,http,S0,128,0,0,284,0,Intrusion/Attack,SYN Flood
26,tcp,http,SF,1577,704,0,5,1,Normal,Normal
18,tcp,ftp,SF,575,918,0,21,1,Normal,Normal
27,udp,dns,SF,234,1346,0,3,0,Normal,Normal
1,tcp,http,SF,252,4585,0,23,1,Normal,Normal
12,tcp,smtp,SF,495,4162,1,9,1,Normal,Normal
2,tcp,http,SF,174,2315,0,17,1,Normal,Normal
13,tcp,http,SF,847,176,0,10,0,Normal,Normal
47,udp,dns,SF,46,140,0,5,0,Normal,Normal
6,tcp,smtp,SF,130,5738,0,9,1,Normal,Normal
2,udp,http,SH,60,0,0,151,0,Intrusion/Attack,Port Scan
1,tcp,other,SF,83,2104,1,14,0,Normal,Normal
15,tcp,http,SF,49,15,0,9,0,Normal,Normal
7,tcp,http,SF,665,1602,0,17,1,Normal,Normal
4,tcp,http,SF,252,884,0,95,1,Normal,Normal
38,tcp,ssh,REJ,754,173,3,15,0,Intrusion/Attack,Brute Force
0,tcp,http,SF,409,1328,0,25,1,Normal,Normal
63,tcp,http,SF,239,335,0,15,0,Normal,Normal
53,tcp,http,SF,715,8573,0,6,1,Normal,Normal
12,tcp,ssh,REJ,460,77,3,27,0,Intrusion/Attack,Brute Force
26,tcp,http,SF,975,3383,0,4,1,Normal,Normal
9,tcp,http,SF,214,3024,0,1,1,Normal,Normal
11,udp,dns,SF,1026,742,0,18,0,Normal,Normal
24,tcp,other,SF,329,983,0,11,0,Normal,Normal
15,tcp,smtp,SF,692,1631,0,11,1,Normal,Normal
10,tcp,ftp,SF,648,343,2,27,0,Intrusion/Attack,Brute Force
0,tcp,smtp,S0,40,48,0,331,0,Intrusion/Attack,SYN Flood
16,udp,dns,SF,473,439,1,8,0,Normal,Normal
54,tcp,http,SF,30,10188,1,89,1,Normal,Normal
6,tcp,http,SF,487,570,2,64,1,Normal,Normal
1,tcp,http,SF,123,29,0,35,1,Normal,Normal
22,udp,other,SF,430,24,0,8,0,Normal,Normal
1,tcp,http,REJ,20,20,0,176,0,Intrusion/Attack,Port Scan
30,tcp,http,SF,972,210,0,11,1,Normal,Normal
14,tcp,http,SF,585,5842,0,5,1,Normal,Normal
1,tcp,http,SF,1037,1420,0,22,1,Normal,Normal
40,tcp,http,SF,1467,357,0,48,1,Normal,Normal
27,tcp,smtp,SF,484,2822,0,11,1,Normal,Normal
2,tcp,ssh,SF,329,93,2,27,0,Intrusion/Attack,Brute Force
1,tcp,smtp,REJ,44,20,0,174,0,Intrusion/Attack,Port Scan
34,tcp,ssh,RSTO,691,101,3,23,0,Intrusion/Attack,Brute Force
13,tcp,ssh,SF,765,1159,0,14,1,Normal,Normal
2,tcp,ssh,RSTR,60,0,0,120,0,Intrusion/Attack,Port Scan
2,tcp,other,SF,527,615,0,45,0,Normal,Normal
13,tcp,other,SF,215,785,0,95,0,Normal,Normal
25,udp,dns,SF,513,591,0,8,0,Normal,Normal
25,tcp,ssh,RSTO,257,875,0,18,1,Normal,Normal
2,tcp,http,SF,455,3882,0,11,1,Normal,Normal
27,tcp,smtp,SF,1055,7781,0,11,1,Normal,Normal
5,tcp,smtp,SF,1685,1926,0,4,1,Normal,Normal
3,icmp,other,SF,559,12,0,9,0,Normal,Normal
0,tcp,other,SF,30,1500,0,12,0,Normal,Normal
0,tcp,http,S0,64,0,0,308,0,Intrusion/Attack,SYN Flood
33,tcp,ssh,RSTO,338,145,4,32,0,Intrusion/Attack,Brute Force
9,tcp,ftp,REJ,1885,2687,0,11,1,Normal,Normal
9,tcp,ftp,SF,439,44,0,8,1,Normal,Normal
54,tcp,http,REJ,170,3557,0,3,1,Normal,Normal
0,udp,other,SF,92,2466,0,26,0,Normal,Normal
0,tcp,http,RSTO,128,0,0,500,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,128,0,0,360,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,139,4365,0,6,0,Normal,Normal
8,tcp,smtp,SF,117,2942,0,17,1,Normal,Normal
1,tcp,http,S0,128,0,0,332,0,Intrusion/Attack,SYN Flood
28,tcp,http,SF,460,1573,0,4,1,Normal,Normal
6,tcp,smtp,SF,232,2071,0,14,1,Normal,Normal
2,tcp,http,SF,1836,3331,0,24,1,Normal,Normal
23,udp,dns,SF,878,471,0,9,0,Normal,Normal
2,tcp,ftp,RSTR,44,20,0,238,0,Intrusion/Attack,Port Scan
7,tcp,smtp,SF,966,5645,0,1,0,Normal,Normal
7,tcp,http,SF,259,2837,0,6,0,Normal,Normal
0,tcp,ssh,S0,64,48,0,377,0,Intrusion/Attack,SYN Flood
8,tcp,ssh,SF,801,101,4,25,0,Intrusion/Attack,Brute Force
36,tcp,ssh,RSTO,126,311,2,28,0,Intrusion/Attack,Brute Force
7,tcp,http,SF,1623,1067,0,38,1,Normal,Normal
10,tcp,ssh,REJ,159,271,3,31,0,Intrusion/Attack,Brute Force
2,tcp,http,SF,120,0,0,161,0,Intrusion/Attack,Port Scan
63,tcp,http,SF,1791,1056,0,22,1,Normal,Normal
0,tcp,other,S0,32,48,0,239,0,Intrusion/Attack,SYN Flood
11,udp,dns,SF,73,1423,0,5,0,Normal,Normal
45,tcp,http,SF,947,534,1,41,1,Normal,Normal
2,tcp,http,S0,44,0,0,226,0,Intrusion/Attack,Port Scan
9,tcp,http,SF,1255,1501,0,1,1,Normal,Normal
2,tcp,smtp,REJ,60,20,0,186,0,Intrusion/Attack,Port Scan
2,tcp,http,REJ,0,0,0,167,0,Intrusion/Attack,Port Scan
1,tcp,http,SF,705,5545,1,4,1,Normal,Normal
10,tcp,ssh,SF,316,94,2,30,0,Intrusion/Attack,Brute Force
13,tcp,ssh,SF,706,81,3,32,0,Intrusion/Attack,Brute Force
30,udp,dns,SF,465,2315,0,55,0,Normal,Normal
1,tcp,http,S0,64,0,0,339,0,Intrusion/Attack,SYN Flood
19,tcp,http,REJ,30,2176,0,6,1,Normal,Normal
44,tcp,http,SF,94,1652,0,1,1,Normal,Normal
6,tcp,smtp,SF,232,2773,0,8,1,Normal,Normal
46,tcp,http,SF,492,1224,0,17,1,Normal,Normal
3,udp,dns,SF,113,1537,0,95,0,Normal,Normal
15,tcp,smtp,SF,372,692,0,7,1,Normal,Normal
10,udp,dns,SF,581,1221,0,7,0,Normal,Normal
1,udp,dns,SF,1125,934,0,6,0,Normal,Normal
0,tcp,http,S0,32,0,0,327,0,Intrusion/Attack,SYN Flood
1,tcp,http,S0,40,0,0,371,0,Intrusion/Attack,SYN Flood
13,tcp,ftp,RSTO,464,314,6,25,0,Intrusion/Attack,Brute Force
14,tcp,http,SF,64,3368,0,5,0,Normal,Normal
0,tcp,http,SF,231,1543,0,8,1,Normal,Normal
0,tcp,other,REJ,120,0,0,240,0,Intrusion/Attack,Port Scan
6,tcp,http,SF,227,166,0,19,1,Normal,Normal
16,tcp,ssh,SF,462,4743,0,1,1,Normal,Normal
86,tcp,smtp,SF,827,812,0,1,1,Normal,Normal
4,udp,dns,SF,170,4976,0,9,0,Normal,Normal
0,tcp,http,S0,128,0,0,479,0,Intrusion/Attack,SYN Flood
1,udp,dns,SF,100,3440,0,2,0,Normal,Normal
28,tcp,ssh,REJ,798,447,2,26,0,Intrusion/Attack,Brute Force
15,udp,other,SF,159,547,0,1,0,Normal,Normal
15,tcp,smtp,SF,204,1030,1,17,1,Normal,Normal
2,icmp,other,SF,164,1789,0,10,0,Normal,Normal
7,tcp,http,SF,518,2319,0,29,0,Normal,Normal
0,tcp,ssh,REJ,64,0,0,312,0,Intrusion/Attack,SYN Flood
1,tcp,http,S0,32,0,0,356,0,Intrusion/Attack,SYN Flood
4,tcp,http,SF,257,1848,0,27,1,Normal,Normal
0,tcp,http,S0,0,48,0,336,0,Intrusion/Attack,SYN Flood
11,tcp,other,SF,1199,1766,0,2,0,Normal,Normal
9,tcp,smtp,SF,678,2251,0,2,1,Normal,Normal
0,tcp,smtp,S0,40,0,0,389,0,Intrusion/Attack,SYN Flood
1,tcp,smtp,SF,480,3102,0,10,1,Normal,Normal
41,tcp,ftp,SF,121,288,0,32,1,Normal,Normal
9,tcp,http,SF,230,4476,0,10,0,Normal,Normal
23,tcp,ftp,RSTO,495,323,3,36,0,Intrusion/Attack,Brute Force
0,tcp,http,S0,128,0,0,240,0,Intrusion/Attack,SYN Flood
44,udp,dns,SF,160,947,0,9,0,Normal,Normal
21,tcp,ssh,REJ,258,426,3,30,0,Intrusion/Attack,Brute Force
0,tcp,ssh,S0,128,0,0,344,0,Intrusion/Attack,SYN Flood
8,tcp,smtp,SF,88,304,0,36,1,Normal,Normal
0,tcp,ssh,RSTO,40,48,0,393,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,486,949,0,7,1,Normal,Normal
17,tcp,http,SF,236,1235,0,16,1,Normal,Normal
8,icmp,other,SF,251,1792,0,6,0,Normal,Normal
75,tcp,http,SF,131,2976,0,13,0,Normal,Normal
2,tcp,ssh,S0,120,0,0,118,0,Intrusion/Attack,Port Scan
16,udp,dns,SF,175,1384,0,3,0,Normal,Normal
5,udp,other,SF,1296,3650,0,5,0,Normal,Normal
1,tcp,http,S0,0,0,0,343,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,0,48,0,360,0,Intrusion/Attack,SYN Flood
17,udp,dns,SF,229,6197,1,47,0,Normal,Normal
24,tcp,ftp,SF,853,3710,0,5,1,Normal,Normal
22,tcp,http,SF,1442,1807,0,1,1,Normal,Normal
0,tcp,http,S0,40,0,0,124,0,Intrusion/Attack,SYN Flood
13,tcp,ssh,REJ,413,80,2,24,0,Intrusion/Attack,Brute Force
16,tcp,http,SF,261,2642,0,17,1,Normal,Normal
10,tcp,http,SF,406,14392,0,4,1,Normal,Normal
2,udp,dns,SF,139,8495,0,4,0,Normal,Normal
1,tcp,http,REJ,0,0,0,86,0,Intrusion/Attack,Port Scan
1,tcp,other,REJ,60,0,0,218,0,Intrusion/Attack,Port Scan
2,udp,dns,S0,0,0,0,128,0,Intrusion/Attack,Port Scan
5,udp,dns,SF,241,318,0,17,0,Normal,Normal
10,tcp,smtp,SF,425,2153,0,7,1,Normal,Normal
12,tcp,smtp,SF,1052,569,0,3,1,Normal,Normal
3,tcp,ssh,SF,1146,4859,0,39,1,Normal,Normal
5,tcp,http,SF,317,875,0,7,1,Normal,Normal
3,tcp,http,SF,795,1248,0,33,0,Normal,Normal
2,tcp,telnet,REJ,0,0,0,174,0,Intrusion/Attack,Port Scan
3,udp,dns,SF,2412,3111,0,6,0,Normal,Normal
6,tcp,http,SF,1055,1865,0,14,1,Normal,Normal
2,udp,smtp,REJ,120,0,0,201,0,Intrusion/Attack,Port Scan
27,tcp,http,REJ,411,1286,0,1,1,Normal,Normal
36,tcp,http,SF,729,1240,0,4,1,Normal,Normal
11,tcp,other,SF,1061,3077,0,9,0,Normal,Normal
2,tcp,ssh,RSTO,805,174,3,33,0,Intrusion/Attack,Brute Force
0,udp,telnet,REJ,120,20,0,193,0,Intrusion/Attack,Port Scan
52,tcp,http,SF,965,669,0,68,1,Normal,Normal
10,tcp,http,SF,165,100,0,4,1,Normal,Normal
1,tcp,smtp,S0,40,0,0,266,0,Intrusion/Attack,SYN Flood
22,tcp,http,SF,257,2576,0,12,1,Normal,Normal
4,tcp,http,SF,1470,262,0,39,1,Normal,Normal
20,tcp,http,SF,571,775,0,5,1,Normal,Normal
6,tcp,http,SF,82,2027,0,25,1,Normal,Normal
1,tcp,smtp,SF,246,1861,0,7,1,Normal,Normal
5,tcp,smtp,SF,112,4254,1,7,1,Normal,Normal
5,icmp,other,SF,186,1595,0,24,0,Normal,Normal
1,tcp,http,S0,0,48,0,339,0,Intrusion/Attack,SYN Flood
26,tcp,ssh,REJ,651,240,3,23,0,Intrusion/Attack,Brute Force
10,tcp,http,SF,813,131,0,14,0,Normal,Normal
5,tcp,http,SF,252,417,0,25,1,Normal,Normal
67,udp,dns,SF,429,10403,0,5,0,Normal,Normal
16,udp,dns,SF,84,2934,1,1,0,Normal,Normal
7,udp,dns,SF,203,531,0,39,0,Normal,Normal
3,tcp,smtp,SF,720,0,0,2,1,Normal,Normal
0,tcp,http,S0,64,48,0,300,0,Intrusion/Attack,SYN Flood
3,tcp,http,SF,888,326,0,20,1,Normal,Normal
1,tcp,telnet,SF,60,20,0,141,0,Intrusion/Attack,Port Scan
2,tcp,smtp,SF,441,2795,0,15,1,Normal,Normal
0,tcp,http,S0,40,0,0,318,0,Intrusion/Attack,SYN Flood
24,tcp,smtp,SF,181,5153,0,16,1,Normal,Normal
0,tcp,other,S0,32,48,0,320,0,Intrusion/Attack,SYN Flood
13,tcp,ssh,SF,88,1338,0,20,1,Normal,Normal
29,tcp,http,SF,159,260,0,4,1,Normal,Normal
2,tcp,http,SF,72,2112,0,3,0,Normal,Normal
56,udp,dns,SF,2167,429,0,2,0,Normal,Normal
5,tcp,ftp,SF,868,89,0,7,1,Normal,Normal
1,tcp,http,SF,668,943,0,29,1,Normal,Normal
27,tcp,telnet,SF,451,267,5,28,0,Intrusion/Attack,Brute Force
36,tcp,ssh,SF,120,326,4,23,0,Intrusion/Attack,Brute Force
25,tcp,telnet,SF,452,162,3,29,0,Intrusion/Attack,Brute Force
0,tcp,telnet,SH,120,20,0,248,0,Intrusion/Attack,Port Scan
5,tcp,http,SF,618,5477,0,14,1,Normal,Normal
0,tcp,http,S0,128,48,0,276,0,Intrusion/Attack,SYN Flood
16,udp,dns,SF,415,5091,0,19,0,Normal,Normal
0,tcp,ftp,RSTR,60,0,0,167,0,Intrusion/Attack,Port Scan
2,udp,ssh,RSTR,44,20,0,77,0,Intrusion/Attack,Port Scan
6,tcp,http,SF,427,523,0,6,1,Normal,Normal
26,tcp,ftp,SF,214,202,5,27,0,Intrusion/Attack,Brute Force
15,tcp,http,SF,2598,406,0,8,1,Normal,Normal
0,tcp,smtp,SF,93,2782,0,32,1,Normal,Normal
0,tcp,other,RSTO,32,0,0,247,0,Intrusion/Attack,SYN Flood
9,udp,dns,SF,105,1433,0,46,0,Normal,Normal
12,udp,other,SF,968,4702,0,1,0,Normal,Normal
33,tcp,http,SF,144,3394,0,11,0,Normal,Normal
0,tcp,http,S0,128,0,0,250,0,Intrusion/Attack,SYN Flood
5,icmp,other,SF,116,1678,0,4,0,Normal,Normal
11,tcp,smtp,SF,30,870,0,14,1,Normal,Normal
4,tcp,http,SF,200,598,0,27,1,Normal,Normal
28,tcp,http,SF,1194,265,0,4,1,Normal,Normal
5,tcp,ssh,SF,656,68,3,26,0,Intrusion/Attack,Brute Force
16,udp,dns,SF,1157,390,0,34,0,Normal,Normal
0,tcp,http,S0,40,0,0,264,0,Intrusion/Attack,SYN Flood
0,tcp,ftp,SH,20,0,0,182,0,Intrusion/Attack,Port Scan
3,tcp,http,SF,2161,5764,0,13,1,Normal,Normal
23,tcp,http,SF,449,241,0,44,1,Normal,Normal
22,tcp,http,SF,177,712,0,15,1,Normal,Normal
7,tcp,http,SF,465,1626,0,33,1,Normal,Normal
29,tcp,smtp,SF,1941,381,0,11,1,Normal,Normal
0,tcp,http,S0,128,0,0,156,0,Intrusion/Attack,SYN Flood
12,tcp,ssh,SF,121,528,0,15,1,Normal,Normal
12,udp,dns,SF,1311,1712,0,23,0,Normal,Normal
1,tcp,other,S0,32,0,0,201,0,Intrusion/Attack,SYN Flood
12,tcp,smtp,REJ,157,1438,0,30,1,Normal,Normal
0,icmp,other,SF,144,1427,0,4,0,Normal,Normal
2,udp,dns,SF,218,1456,0,5,0,Normal,Normal
4,tcp,http,SF,279,425,0,2,1,Normal,Normal
17,tcp,http,SF,1278,3632,0,11,1,Normal,Normal
13,icmp,other,SF,804,17,0,1,0,Normal,Normal
1,tcp,http,RSTR,0,20,0,110,0,Intrusion/Attack,Port Scan
32,tcp,http,SF,477,2599,0,8,1,Normal,Normal
6,icmp,other,SF,397,941,0,3,0,Normal,Normal
2,udp,smtp,RSTR,60,20,0,245,0,Intrusion/Attack,Port Scan
1,tcp,http,SF,548,2016,0,2,1,Normal,Normal
30,tcp,other,SF,394,1739,0,18,0,Normal,Normal
1,tcp,http,SF,2303,2047,0,7,1,Normal,Normal
1,tcp,smtp,SF,301,6084,0,13,1,Normal,Normal
5,tcp,http,SF,1249,3894,0,7,1,Normal,Normal
41,tcp,http,SF,1581,7008,0,3,1,Normal,Normal
2,tcp,smtp,SF,574,6798,0,16,1,Normal,Normal
37,tcp,ftp,SF,437,292,3,28,0,Intrusion/Attack,Brute Force
38,tcp,ftp,REJ,836,387,3,25,0,Intrusion/Attack,Brute Force
0,tcp,http,SF,1131,830,0,1,1,Normal,Normal
0,tcp,http,S0,128,0,0,372,0,Intrusion/Attack,SYN Flood
2,tcp,ftp,REJ,120,0,0,191,0,Intrusion/Attack,Port Scan
27,tcp,http,SF,169,13,0,4,1,Normal,Normal
38,tcp,ssh,SF,458,115,4,30,0,Intrusion/Attack,Brute Force
12,tcp,other,SF,676,6401,0,7,0,Normal,Normal
12,tcp,ssh,SF,715,356,5,32,0,Intrusion/Attack,Brute Force
0,tcp,ssh,RSTR,44,0,0,134,0,Intrusion/Attack,Port Scan
2,udp,dns,SF,209,2168,0,30,0,Normal,Normal
3,tcp,http,RSTO,115,103,0,13,1,Normal,Normal
6,tcp,http,SF,283,886,1,44,1,Normal,Normal
1,tcp,ftp,SF,780,174,3,29,0,Intrusion/Attack,Brute Force
1,tcp,ssh,SF,430,420,5,26,0,Intrusion/Attack,Brute Force
12,tcp,http,SF,52,3362,0,12,1,Normal,Normal
6,tcp,http,SF,368,2342,0,12,1,Normal,Normal
14,tcp,http,SF,607,575,0,32,1,Normal,Normal
2,tcp,http,SF,30,5760,0,22,1,Normal,Normal
8,tcp,ssh,SF,1106,307,0,1,1,Normal,Normal
0,tcp,http,S0,40,0,0,258,0,Intrusion/Attack,SYN Flood
1,tcp,other,SF,73,3050,0,5,0,Normal,Normal
1,udp,dns,SF,665,7383,0,52,0,Normal,Normal
0,tcp,http,SF,1094,794,0,20,1,Normal,Normal
2,udp,dns,SF,123,1062,0,16,0,Normal,Normal
19,udp,dns,SF,297,45,0,11,0,Normal,Normal
8,tcp,http,SF,434,356,0,15,1,Normal,Normal
15,tcp,http,SF,1350,3687,0,8,1,Normal,Normal
14,tcp,ssh,SF,378,185,3,32,0,Intrusion/Attack,Brute Force
9,tcp,http,SF,1304,78,0,24,1,Normal,Normal
17,tcp,telnet,SF,273,293,3,26,0,Intrusion/Attack,Brute Force
22,udp,dns,SF,189,1160,0,6,0,Normal,Normal
2,tcp,http,SF,30,3962,0,15,1,Normal,Normal
31,tcp,ftp,SF,150,289,3,27,0,Intrusion/Attack,Brute Force
28,tcp,http,SF,1453,154,0,10,1,Normal,Normal
2,udp,dns,SF,555,2220,0,9,0,Normal,Normal
30,udp,dns,SF,1142,1071,0,3,0,Normal,Normal
6,tcp,http,SF,849,2535,0,19,1,Normal,Normal
1,tcp,http,S0,64,0,0,356,0,Intrusion/Attack,SYN Flood
0,tcp,smtp,SF,990,2295,0,21,1,Normal,Normal
1,tcp,http,S0,40,0,0,375,0,Intrusion/Attack,SYN Flood
35,tcp,ssh,SF,1053,669,0,7,1,Normal,Normal
38,udp,dns,SF,993,478,0,17,0,Normal,Normal
20,tcp,smtp,SF,136,4181,0,7,0,Normal,Normal
1,tcp,smtp,S0,64,0,0,360,0,Intrusion/Attack,SYN Flood
1,tcp,smtp,S0,128,0,0,153,0,Intrusion/Attack,SYN Flood
15,tcp,ssh,REJ,507,215,3,39,0,Intrusion/Attack,Brute Force
6,tcp,ssh,SF,437,72,3,25,0,Intrusion/Attack,Brute Force
8,tcp,http,SF,1167,1567,0,34,1,Normal,Normal
22,tcp,http,SF,2312,6893,0,5,1,Normal,Normal
2,tcp,smtp,REJ,44,20,0,83,0,Intrusion/Attack,Port Scan
2,tcp,ssh,RSTO,147,52,4,28,0,Intrusion/Attack,Brute Force
18,udp,dns,SF,30,67,0,2,0,Normal,Normal
0,tcp,dns,S0,60,0,0,148,0,Intrusion/Attack,Port Scan
0,tcp,other,SF,20,20,0,175,0,Intrusion/Attack,Port Scan
3,tcp,http,SF,612,1307,0,23,1,Normal,Normal
1,udp,dns,SF,165,2687,0,1,0,Normal,Normal
2,tcp,telnet,RSTR,120,20,0,199,0,Intrusion/Attack,Port Scan
6,udp,dns,SF,443,4228,0,4,0,Normal,Normal
2,tcp,http,SF,697,14631,0,8,1,Normal,Normal
3,udp,dns,SF,30,2944,0,4,0,Normal,Normal
13,udp,dns,SF,650,31,0,4,0,Normal,Normal
13,icmp,other,SF,235,1153,0,21,0,Normal,Normal
13,udp,dns,SF,118,3831,0,2,0,Normal,Normal
0,tcp,ssh,S0,0,0,0,150,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,S0,0,20,0,168,0,Intrusion/Attack,Port Scan
16,tcp,ssh,SF,347,109,0,19,1,Normal,Normal
14,tcp,http,SF,591,10474,0,43,1,Normal,Normal
2,tcp,http,SF,415,237,0,31,1,Normal,Normal
7,udp,dns,SF,841,250,0,2,0,Normal,Normal
5,tcp,smtp,SF,703,2854,0,19,1,Normal,Normal
0,tcp,http,S0,32,0,0,410,0,Intrusion/Attack,SYN Flood
12,tcp,other,SF,1685,381,1,48,0,Normal,Normal
0,tcp,other,S0,64,0,0,239,0,Intrusion/Attack,SYN Flood
3,tcp,smtp,SF,30,1274,0,38,1,Normal,Normal
27,tcp,ssh,SF,298,287,3,26,0,Intrusion/Attack,Brute Force
7,udp,dns,SF,197,9323,0,6,0,Normal,Normal
4,tcp,http,SF,220,2566,1,15,1,Normal,Normal
19,tcp,ssh,RSTO,649,46,2,22,0,Intrusion/Attack,Brute Force
5,tcp,ftp,SF,447,491,0,29,0,Normal,Normal
4,tcp,smtp,SF,1818,2427,0,6,1,Normal,Normal
1,tcp,http,S0,40,0,0,244,0,Intrusion/Attack,SYN Flood
1,tcp,dns,REJ,120,20,0,55,0,Intrusion/Attack,Port Scan
9,tcp,http,SF,1021,4377,0,5,1,Normal,Normal
8,tcp,http,REJ,2877,399,0,17,1,Normal,Normal
1,tcp,smtp,SF,1172,928,0,1,1,Normal,Normal
14,tcp,http,SF,285,3794,0,15,0,Normal,Normal
1,tcp,other,S0,40,0,0,314,0,Intrusion/Attack,SYN Flood
25,tcp,http,SF,182,1312,0,34,1,Normal,Normal
16,tcp,http,SF,89,990,0,5,1,Normal,Normal
22,tcp,ssh,SF,477,62,4,39,0,Intrusion/Attack,Brute Force
0,tcp,http,S0,32,0,0,251,0,Intrusion/Attack,SYN Flood
13,tcp,http,SF,679,1010,0,3,1,Normal,Normal
8,udp,dns,SF,413,784,0,15,0,Normal,Normal
0,tcp,http,RSTO,32,0,0,261,0,Intrusion/Attack,SYN Flood
12,tcp,smtp,SF,497,521,0,40,1,Normal,Normal
12,udp,dns,SF,185,669,1,23,0,Normal,Normal
25,tcp,ftp,RSTO,640,338,4,15,0,Intrusion/Attack,Brute Force
0,tcp,http,S0,64,0,0,309,0,Intrusion/Attack,SYN Flood
0,tcp,ssh,S0,64,0,0,289,0,Intrusion/Attack,SYN Flood
3,tcp,smtp,SF,30,2131,0,1,1,Normal,Normal
15,tcp,ssh,SF,1350,2592,0,11,1,Normal,Normal
0,tcp,other,S0,40,0,0,347,0,Intrusion/Attack,SYN Flood
27,tcp,other,SF,295,4422,0,38,0,Normal,Normal
5,tcp,http,SF,1523,490,0,42,1,Normal,Normal
1,tcp,http,SF,735,455,0,2,1,Normal,Normal
4,tcp,http,SF,204,1271,0,3,1,Normal,Normal
2,tcp,smtp,SF,1127,903,0,9,1,Normal,Normal
1,udp,dns,SF,420,2128,0,7,0,Normal,Normal
0,tcp,smtp,S0,64,48,0,285,0,Intrusion/Attack,SYN Flood
12,udp,dns,SF,30,213,0,22,0,Normal,Normal
14,tcp,http,SF,492,2756,0,35,1,Normal,Normal
22,tcp,telnet,RSTO,257,56,3,28,0,Intrusion/Attack,Brute Force
22,tcp,ftp,SF,660,243,3,15,0,Intrusion/Attack,Brute Force
1,tcp,http,RSTO,128,48,0,194,0,Intrusion/Attack,SYN Flood
8,tcp,smtp,SF,65,186,0,14,1,Normal,Normal
0,tcp,http,S0,128,0,0,261,0,Intrusion/Attack,SYN Flood
14,tcp,http,SF,304,3302,0,13,0,Normal,Normal
27,udp,dns,SF,84,580,0,3,0,Normal,Normal
13,tcp,smtp,SF,1512,1159,0,10,0,Normal,Normal
1,tcp,http,SF,346,1629,0,13,0,Normal,Normal
